date,open,high,low,close,volume
2026-06-30,370.555,387.78,369.84,385.77,50110558.51311601
2026-07-01,385.885,390.555,381.0,389.13,43838864.30523001
2026-07-02,389.122,392.97,388.43,390.8,26665289.200113997
2026-07-03,390.81,391.54,390.1,390.9,12.1751
2026-07-04,390.9,390.9,389.71,390.5,5.6381
2026-07-05,390.5,393.0,381.325,386.08,12894816.374813
2026-07-06,386.03,395.55,383.69,393.72,34486813.930072
2026-07-07,393.8,394.85,381.34,382.705,24849577.462387
2026-07-08,382.75,385.04,373.38,380.095,30477984.558946
2026-07-09,380.12,391.85,378.99,384.14,29451941.250512008
2026-07-10,384.2,385.821,383.165,385.09,14476944.531635998
2026-07-11,385.09,385.09,384.22,384.57,1.0078
2026-07-12,384.85,391.24,383.16,390.561,14307696.65003
2026-07-13,390.5,393.64,377.55,384.765,31026136.687241
2026-07-14,384.76,397.895,383.91,397.33,29925416.859279003
2026-07-15,397.28,402.01,392.14,400.413,50145121.61237
2026-07-16,400.45,405.97,389.42,392.535,41906900.165055
2026-07-17,392.529,395.97,391.157,394.25,17713699.252741
2026-07-18,394.8,396.09,394.25,395.3,12.5199
2026-07-19,396.14,399.17,388.639,398.94,9997798.916243998
2026-07-20,398.98,403.16,396.36,398.57,31602481.046423998
2026-07-21,398.535,401.0,388.12,389.49,24080152.708949
2026-07-22,389.495,391.73,377.39,379.6,34886636.536364
2026-07-23,379.6,388.99,379.44,383.9,29438006.857003998
2026-07-24,383.905,385.3,380.827,380.9,15408969.576100996
2026-07-25,380.98,381.71,380.23,380.45,13.7332
2026-07-26,380.66,393.87,380.66,390.312,16013417.822423
2026-07-27,390.3,400.31,387.76,397.845,30317931.967503004
2026-07-28,397.855,399.51,388.735,394.74,29375768.360575996
2026-07-29,394.759,452.22,389.38,449.92,94743981.120092
2026-07-30,449.91,463.53,444.99,463.085,87876328.466957
2026-07-31,463.065,466.82,460.01,460.75,38980563.320401
2026-08-01,461.05,461.05,460.0,460.35,12.271
2026-08-02,460.46,491.32,460.46,486.4,34488281.328476
2026-08-03,486.46,499.34,475.59,497.515,61211996.256979994
2026-08-04,497.523,498.99,487.23,488.777,53161296.168074
2026-08-05,488.767,498.915,481.793,495.438,42280446.068017
2026-08-06,495.53,505.1,493.5,503.56,32469374.194568004
2026-08-07,503.558,503.765,498.74,499.45,23659753.744147
2026-08-08,499.45,499.57,499.16,499.37,10.8582
2026-08-09,499.37,513.72,498.07,510.682,17384556.846235
2026-08-10,510.77,511.131,499.76,501.214,33964381.771831
2026-08-11,501.214,504.28,491.975,492.781,29020648.878444
2026-08-12,492.783,501.31,488.53,494.9,28764757.760339
2026-08-13,494.935,500.0,493.03,498.387,24501950.379954
2026-08-14,498.595,498.595,494.617,496.18,10122995.376721999
2026-08-15,496.21,496.38,494.13,495.56,22.0901
2026-08-16,495.16,496.22,481.71,485.0,10766317.371861001
2026-08-17,485.01,485.12,477.18,481.63,28030551.187970996
2026-08-18,481.64,489.19,477.1,488.724,29027950.001454
2026-08-19,488.68,489.1,479.525,480.695,12371098.399822
2026-08-20,480.696,486.36,478.92,485.43,23796097.159801003
2026-08-21,485.455,485.478,480.765,482.65,17174459.188257
2026-08-22,482.65,483.4,481.39,483.21,12.2267
2026-08-23,483.21,489.86,481.9,489.38,6371762.623202
2026-08-24,489.34,490.55,483.851,489.173,28794999.17077
2026-08-25,489.184,497.085,487.276,493.995,21944354.47979
2026-08-26,493.986,505.49,490.12,499.415,24430622.502628002
2026-08-27,499.45,516.29,498.685,514.61,29747972.717116
2026-08-28,514.639,517.75,512.129,513.91,20825727.608496
2026-08-29,513.91,514.66,513.09,514.55,69.7735
2026-08-30,514.62,515.06,507.41,509.86,8024912.112701999
2026-08-31,509.82,512.19,496.841,500.82,31006680.066993
2026-09-01,500.99,502.07,493.94,494.76,19854620.045552
2026-09-02,494.715,514.85,493.82,514.67,25938772.803736
2026-09-03,507.8,510.6,499.65,501.01,28056287.178634
2026-09-04,499.53,499.78,498.19,499.78,14.3866
2026-09-05,499.79,501.5,499.53,501.19,52.0802
2026-09-06,501.69,501.69,497.87,497.87,49.4457
2026-09-07,499.23,499.23,490.19,492.71,6865301.520973
2026-09-08,492.71,495.06,489.8,492.14,19225622.332785
2026-09-09,492.085,493.71,486.0,491.39,14729758.831823
2026-09-10,491.35,498.97,488.5,494.565,18047471.946046
2026-09-11,494.565,497.5,492.36,495.43,9955754.460862
2026-09-12,495.46,495.71,492.25,492.3,29.633
2026-09-13,492.9,505.68,490.7,504.055,10280098.889727
2026-09-14,504.1,509.93,498.1,501.0307,22217292.748003
2026-09-15,501.045,501.47,491.13,494.04,18541432.769433
2026-09-16,494.065,501.47,487.1828,497.04,13271722.612421
2026-09-17,497.06,499.45,491.1,493.575,16633380.19987
2026-09-18,493.84,494.19,493.74,494.19,3.1923
2026-09-19,494.19,494.57,494.0,494.14,7.7733
2026-09-20,494.99,497.39,491.33,493.99,8404422.396788
2026-09-21,493.99,504.6988,493.165,503.98,17240742.031451
