date,open,high,low,close,volume
2026-09-10,218.8,222.0,217.53,219.685,115392859.810147
2026-09-11,219.68,220.01,218.05,219.01,50284238.452659
2026-09-12,218.96,219.4,217.23,217.24,1926.199
2026-09-13,217.41,217.41,208.93,212.1884,74389892.774027
2026-09-14,212.17,213.94,210.29,212.1799,115410429.539447
2026-09-15,212.19,216.76,211.16,216.05,93868395.887054
2026-09-16,216.0517,219.87,212.5,218.96,79379967.456327
2026-09-17,218.96,222.0,218.04,219.52,126450034.91543
2026-09-18,222.46,222.79,222.02,222.13,550.042
2026-09-19,222.42,222.56,220.74,220.85,373.5527
2026-09-20,222.65,225.5,221.56,225.105,45145840.112477
2026-09-21,225.105,228.5,224.85,226.7175,102510976.444566
