date,open,high,low,close,volume
2026-08-03,303.785,307.53,301.38,306.34,75298187.06227599
2026-08-04,306.29,313.459,305.15,307.94,71673453.08094001
2026-08-05,307.995,316.28,307.98,309.53,63158882.593403
2026-08-06,309.55,314.8,309.25,312.17,41618328.94374
2026-08-07,312.14,314.17,311.57,312.02,22581993.169234
2026-08-08,312.34,313.92,312.01,313.07,24.0264
2026-08-09,312.9,313.76,304.63,307.124,25411856.4854
2026-08-10,307.13,309.91,305.04,307.23,47822778.478622
2026-08-11,307.24,307.37,300.575,301.217,47890216.852791
2026-08-12,301.211,306.0,301.0,302.811,63223201.218018
2026-08-13,302.795,307.46,302.585,305.676,40116850.489225
2026-08-14,305.635,306.39,304.64,304.75,18088612.905608002
2026-08-15,304.58,307.26,304.4,307.13,35.253
2026-08-16,307.15,307.6,303.055,303.19,13985159.210762003
2026-08-17,303.18,311.49,302.93,309.55,45871250.402561
2026-08-18,309.53,319.26,307.697,316.272,42213672.934191
2026-08-19,316.26,320.28,314.32,316.913,33103301.236479
2026-08-20,316.916,317.61,307.01,311.53,52983721.6793
2026-08-21,311.533,311.8,307.95,309.47,27409877.181246996
2026-08-22,309.47,309.86,308.68,309.8,15.4286
2026-08-23,309.85,313.31,309.04,311.715,12159007.809292
2026-08-24,311.678,313.56,307.99,309.615,50796294.866494
2026-08-25,309.612,313.61,308.22,312.9,27643719.024040002
2026-08-26,312.887,315.43,309.43,314.81,38501451.439779
2026-08-27,314.825,322.37,313.37,321.44,38205731.264303
2026-08-28,321.445,324.66,319.05,323.07,24438047.843810998
2026-08-29,323.08,323.4,322.56,323.4,9.6431
2026-08-30,323.42,323.56,314.37,314.67,13123014.444409
2026-08-31,314.67,327.19,312.87,326.35,59596471.355225
2026-09-01,326.36,328.36,323.56,325.03,44780577.77928399
2026-09-02,324.999,330.8,323.394,329.787,45752335.221425
2026-09-03,329.784,330.57,317.86,321.01,54557666.304552
2026-09-04,321.025,322.1,319.45,320.55,35075294.597341
2026-09-05,320.88,320.99,320.41,320.84,11.4797
2026-09-06,320.9,321.3,320.52,320.86,20.1999
2026-09-07,320.88,320.89,315.27,316.0799,14989637.091254
2026-09-08,316.065,318.13,312.11,313.175,43047707.705513
2026-09-09,313.17,324.35,309.9,319.57,93685606.924972
2026-09-10,319.565,336.22,319.21,333.9175,72780449.83297
2026-09-11,332.76,332.91,331.45,331.45,34.171
2026-09-12,332.85,333.67,330.72,331.03,55.2323
2026-09-13,331.42,335.5,328.41,335.04,18695855.752909
2026-09-14,335.06,335.49,328.35,329.6,38807715.046106
2026-09-15,329.605,335.48,329.42,332.78,33616744.634694
2026-09-16,332.78,335.58,330.1937,334.89,27424116.973074
2026-09-17,334.9,339.1,332.53,334.78,46615047.59077
2026-09-18,334.82,336.94,334.2307,334.51,66883619.7402
2026-09-19,334.99,335.12,333.39,335.12,18.4687
2026-09-20,333.99,338.488,333.05,337.73,13865166.569491
2026-09-21,337.73,340.24,337.54,339.581,14451013.556802
